YEAR_MONTH,NHÓM,TOTAL_SALE,CPI_YOY_PCT,INTEREST_RATE_PCT,GDP_GROWTH_PCT
2020-01,01XXXX,26214942.0,6.43,6.0,3.68
2020-01,02XXXX,27515178.0,6.43,6.0,3.68
2020-01,03XXXX,684958.0,6.43,6.0,3.68
2020-01,04XXXX,208028420.0,6.43,6.0,3.68
2020-01,05XXXX,5736220.0,6.43,6.0,3.68
2020-01,06XXXX,25293338.0,6.43,6.0,3.68
2020-01,07PROU,37229696.0,6.43,6.0,3.68
2020-01,07XXXX,75255545.0,6.43,6.0,3.68
2020-01,08XXXX,1763315.0,6.43,6.0,3.68
2020-01,09XXXX,3174852.0,6.43,6.0,3.68
2020-01,10XXXX,156850.0,6.43,6.0,3.68
2020-01,12XXXX,1574840.0,6.43,6.0,3.68
2020-01,14XXXX,1944774.0,6.43,6.0,3.68
2020-01,15BN03,1040878.0,6.43,6.0,3.68
2020-01,15XXXX,2843.0,6.43,6.0,3.68
2020-01,16XXXX,112113.0,6.43,6.0,3.68
2020-02,01XXXX,27556429.0,5.91,6.0,3.68
2020-02,02XXXX,42662287.0,5.91,6.0,3.68
2020-02,03XXXX,679313.0,5.91,6.0,3.68
2020-02,04XXXX,258153697.0,5.91,6.0,3.68
2020-02,05XXXX,3772523.0,5.91,6.0,3.68
2020-02,06XXXX,39025530.0,5.91,6.0,3.68
2020-02,07PROU,35536676.0,5.91,6.0,3.68
2020-02,07XXXX,66937787.0,5.91,6.0,3.68
2020-02,08XXXX,1354077.0,5.91,6.0,3.68
2020-02,09XXXX,4099915.0,5.91,6.0,3.68
2020-02,10XXXX,88320.0,5.91,6.0,3.68
2020-02,12XXXX,2045332.0,5.91,6.0,3.68
2020-02,14XXXX,1709264.0,5.91,6.0,3.68
2020-02,15BN03,897910.0,5.91,6.0,3.68
2020-02,15XXXX,3067.0,5.91,6.0,3.68
2020-02,16XXXX,39146.0,5.91,6.0,3.68
2020-03,01XXXX,28229005.0,4.86,5.0,3.68
2020-03,02XXXX,32028348.0,4.86,5.0,3.68
2020-03,03XXXX,1118878.0,4.86,5.0,3.68
2020-03,04XXXX,313123008.0,4.86,5.0,3.68
2020-03,05XXXX,5597788.0,4.86,5.0,3.68
2020-03,06XXXX,17305632.0,4.86,5.0,3.68
2020-03,07PROU,41794638.0,4.86,5.0,3.68
2020-03,07XXXX,89243084.0,4.86,5.0,3.68
2020-03,08XXXX,8310473.0,4.86,5.0,3.68
2020-03,09XXXX,5099196.0,4.86,5.0,3.68
2020-03,10XXXX,150155.0,4.86,5.0,3.68
2020-03,12XXXX,2619671.0,4.86,5.0,3.68
2020-03,14XXXX,1696534.0,4.86,5.0,3.68
2020-03,15BN03,911304.0,4.86,5.0,3.68
2020-03,15XXXX,3885.0,4.86,5.0,3.68
2020-03,16XXXX,93046.0,4.86,5.0,3.68
2020-04,01XXXX,36437167.0,2.93,5.0,0.39
2020-04,02XXXX,34583182.0,2.93,5.0,0.39
2020-04,03XXXX,1091882.0,2.93,5.0,0.39
2020-04,04XXXX,279895570.0,2.93,5.0,0.39
2020-04,05XXXX,4487284.0,2.93,5.0,0.39
2020-04,06XXXX,34413329.0,2.93,5.0,0.39
2020-04,07PROU,40785902.0,2.93,5.0,0.39
2020-04,07XXXX,87379207.0,2.93,5.0,0.39
2020-04,08XXXX,1519297.0,2.93,5.0,0.39
2020-04,09XXXX,5636519.0,2.93,5.0,0.39
2020-04,10XXXX,190384.0,2.93,5.0,0.39
2020-04,12XXXX,2878296.0,2.93,5.0,0.39
2020-04,14XXXX,1464848.0,2.93,5.0,0.39
2020-04,15BN03,923809.0,2.93,5.0,0.39
2020-04,15XXXX,2307.0,2.93,5.0,0.39
2020-04,16XXXX,56937.0,2.93,5.0,0.39
2020-05,01XXXX,40959223.0,2.4,4.5,0.39
2020-05,02XXXX,37071303.0,2.4,4.5,0.39
2020-05,03XXXX,1214200.0,2.4,4.5,0.39
2020-05,04XXXX,270450620.0,2.4,4.5,0.39
2020-05,05XXXX,5053575.0,2.4,4.5,0.39
2020-05,06XXXX,28620993.0,2.4,4.5,0.39
2020-05,07PROU,41294545.0,2.4,4.5,0.39
2020-05,07XXXX,94001488.0,2.4,4.5,0.39
2020-05,08XXXX,1181045.0,2.4,4.5,0.39
2020-05,09XXXX,2093996.0,2.4,4.5,0.39
2020-05,10XXXX,175223.0,2.4,4.5,0.39
2020-05,12XXXX,2920424.0,2.4,4.5,0.39
2020-05,14XXXX,2432641.0,2.4,4.5,0.39
2020-05,15BN03,1326525.0,2.4,4.5,0.39
2020-05,15XXXX,4067.0,2.4,4.5,0.39
2020-05,16XXXX,64506.0,2.4,4.5,0.39
2020-05,18XXXX,42420.0,2.4,4.5,0.39
2020-06,01XXXX,36220244.0,3.17,4.5,0.39
2020-06,02XXXX,37888088.0,3.17,4.5,0.39
2020-06,03XXXX,909669.0,3.17,4.5,0.39
2020-06,04XXXX,315197681.0,3.17,4.5,0.39
2020-06,05XXXX,4816761.0,3.17,4.5,0.39
2020-06,06XXXX,45940997.0,3.17,4.5,0.39
2020-06,07PROU,37179867.0,3.17,4.5,0.39
2020-06,07XXXX,88056555.0,3.17,4.5,0.39
2020-06,08XXXX,13556528.0,3.17,4.5,0.39
2020-06,09XXXX,1511875.0,3.17,4.5,0.39
2020-06,10XXXX,147173.0,3.17,4.5,0.39
2020-06,12XXXX,2173478.0,3.17,4.5,0.39
2020-06,14XXXX,2304460.0,3.17,4.5,0.39
2020-06,15BN03,1253576.0,3.17,4.5,0.39
2020-06,15XXXX,3876.0,3.17,4.5,0.39
2020-06,16XXXX,93250.0,3.17,4.5,0.39
2020-06,18XXXX,146622.0,3.17,4.5,0.39
2020-07,01XXXX,29621368.0,3.39,4.5,2.69
2020-07,02XXXX,32420930.0,3.39,4.5,2.69
2020-07,03XXXX,1337927.0,3.39,4.5,2.69
2020-07,04XXXX,255426198.0,3.39,4.5,2.69
2020-07,05XXXX,3866871.0,3.39,4.5,2.69
2020-07,06XXXX,41899631.0,3.39,4.5,2.69
2020-07,07PROU,41085614.0,3.39,4.5,2.69
2020-07,07XXXX,92212176.0,3.39,4.5,2.69
2020-07,08XXXX,1952469.0,3.39,4.5,2.69
2020-07,09XXXX,3957703.0,3.39,4.5,2.69
2020-07,10XXXX,148599.0,3.39,4.5,2.69
2020-07,12XXXX,2342842.0,3.39,4.5,2.69
2020-07,14XXXX,2184098.0,3.39,4.5,2.69
2020-07,15BN03,1793113.0,3.39,4.5,2.69
2020-07,15XXXX,2964.0,3.39,4.5,2.69
2020-07,16XXXX,96478.0,3.39,4.5,2.69
2020-07,18XXXX,62654.0,3.39,4.5,2.69
2020-08,01XXXX,35133728.0,3.18,4.5,2.69
2020-08,02XXXX,35196383.0,3.18,4.5,2.69
2020-08,03XXXX,739019.0,3.18,4.5,2.69
2020-08,04XXXX,306976274.0,3.18,4.5,2.69
2020-08,05XXXX,6427022.0,3.18,4.5,2.69
2020-08,06XXXX,43385882.0,3.18,4.5,2.69
2020-08,07PROU,39854907.0,3.18,4.5,2.69
2020-08,07XXXX,82396485.0,3.18,4.5,2.69
2020-08,08XXXX,4776646.0,3.18,4.5,2.69
2020-08,09XXXX,4429543.0,3.18,4.5,2.69
2020-08,10XXXX,166732.0,3.18,4.5,2.69
2020-08,12XXXX,1900748.0,3.18,4.5,2.69
2020-08,14XXXX,1781192.0,3.18,4.5,2.69
2020-08,15BN03,1407895.0,3.18,4.5,2.69
2020-08,15XXXX,3647.0,3.18,4.5,2.69
2020-08,16XXXX,69890.0,3.18,4.5,2.69
2020-08,18XXXX,27632.0,3.18,4.5,2.69
2020-09,01XXXX,33056346.0,3.18,4.5,2.69
2020-09,02XXXX,45140681.0,3.18,4.5,2.69
2020-09,03XXXX,1493707.0,3.18,4.5,2.69
2020-09,04XXXX,313046297.0,3.18,4.5,2.69
2020-09,05XXXX,4781079.0,3.18,4.5,2.69
2020-09,06XXXX,47726818.0,3.18,4.5,2.69
2020-09,07PROU,33853743.0,3.18,4.5,2.69
2020-09,07XXXX,77229050.0,3.18,4.5,2.69
2020-09,08XXXX,8821793.0,3.18,4.5,2.69
2020-09,09XXXX,4463744.0,3.18,4.5,2.69
2020-09,10XXXX,140731.0,3.18,4.5,2.69
2020-09,12XXXX,1870954.0,3.18,4.5,2.69
2020-09,14XXXX,1702927.0,3.18,4.5,2.69
2020-09,15BN03,1142292.0,3.18,4.5,2.69
2020-09,15XXXX,3507.0,3.18,4.5,2.69
2020-09,16XXXX,85950.0,3.18,4.5,2.69
2020-09,18XXXX,47378.0,3.18,4.5,2.69
2020-10,01XXXX,22423401.0,1.99,4.0,4.48
2020-10,02XXXX,36229254.0,1.99,4.0,4.48
2020-10,03XXXX,428359.0,1.99,4.0,4.48
2020-10,04XXXX,247390947.0,1.99,4.0,4.48
2020-10,05XXXX,3339779.0,1.99,4.0,4.48
2020-10,06XXXX,30014005.0,1.99,4.0,4.48
2020-10,07PROU,25640389.0,1.99,4.0,4.48
2020-10,07XXXX,57270663.0,1.99,4.0,4.48
2020-10,08XXXX,6593959.0,1.99,4.0,4.48
2020-10,09XXXX,2211863.0,1.99,4.0,4.48
2020-10,10XXXX,177735.0,1.99,4.0,4.48
2020-10,12XXXX,1113820.0,1.99,4.0,4.48
2020-10,14XXXX,1195323.0,1.99,4.0,4.48
2020-10,15BN03,1015358.0,1.99,4.0,4.48
2020-10,15XXXX,3422.0,1.99,4.0,4.48
2020-10,16XXXX,59097.0,1.99,4.0,4.48
2020-10,18XXXX,16782.0,1.99,4.0,4.48
2020-11,01XXXX,31725944.0,1.48,4.0,4.48
2020-11,02XXXX,41328035.0,1.48,4.0,4.48
2020-11,03XXXX,590647.0,1.48,4.0,4.48
2020-11,04XXXX,314832182.0,1.48,4.0,4.48
2020-11,05XXXX,3728950.0,1.48,4.0,4.48
2020-11,06XXXX,39826458.0,1.48,4.0,4.48
2020-11,07PROU,28956976.0,1.48,4.0,4.48
2020-11,07XXXX,68441790.0,1.48,4.0,4.48
2020-11,08XXXX,6604963.0,1.48,4.0,4.48
2020-11,09XXXX,2757582.0,1.48,4.0,4.48
2020-11,10XXXX,155560.0,1.48,4.0,4.48
2020-11,12XXXX,1500268.0,1.48,4.0,4.48
2020-11,14XXXX,1438389.0,1.48,4.0,4.48
2020-11,15BN03,775916.0,1.48,4.0,4.48
2020-11,15XXXX,3681.0,1.48,4.0,4.48
2020-11,16XXXX,83202.0,1.48,4.0,4.48
2020-11,18XXXX,17477.0,1.48,4.0,4.48
2020-12,01XXXX,33184378.0,0.19,4.0,4.48
2020-12,02XXXX,41701665.0,0.19,4.0,4.48
2020-12,03XXXX,871040.0,0.19,4.0,4.48
2020-12,04XXXX,295872157.0,0.19,4.0,4.48
2020-12,05XXXX,4051523.0,0.19,4.0,4.48
2020-12,06XXXX,44457065.0,0.19,4.0,4.48
2020-12,07PROU,26936927.0,0.19,4.0,4.48
2020-12,07XXXX,60453794.0,0.19,4.0,4.48
2020-12,08XXXX,11839429.0,0.19,4.0,4.48
2020-12,09XXXX,3177135.0,0.19,4.0,4.48
2020-12,10XXXX,211044.0,0.19,4.0,4.48
2020-12,12XXXX,1655108.0,0.19,4.0,4.48
2020-12,14XXXX,1388323.0,0.19,4.0,4.48
2020-12,15BN03,690524.0,0.19,4.0,4.48
2020-12,15XXXX,3328.0,0.19,4.0,4.48
2020-12,16XXXX,142436.0,0.19,4.0,4.48
2020-12,18XXXX,117637.0,0.19,4.0,4.48
2021-01,01XXXX,33647947.0,0.06,4.0,4.72
2021-01,02XXXX,29735999.0,0.06,4.0,4.72
2021-01,03XXXX,428710.0,0.06,4.0,4.72
2021-01,04XXXX,250448733.0,0.06,4.0,4.72
2021-01,05XXXX,3162562.0,0.06,4.0,4.72
2021-01,06XXXX,41479443.0,0.06,4.0,4.72
2021-01,07PROU,34234195.0,0.06,4.0,4.72
2021-01,07XXXX,63168298.0,0.06,4.0,4.72
2021-01,08XXXX,6608277.0,0.06,4.0,4.72
2021-01,09XXXX,2283470.0,0.06,4.0,4.72
2021-01,10XXXX,172139.0,0.06,4.0,4.72
2021-01,12XXXX,966116.0,0.06,4.0,4.72
2021-01,14XXXX,1509119.0,0.06,4.0,4.72
2021-01,15BN03,871482.0,0.06,4.0,4.72
2021-01,15XXXX,3538.0,0.06,4.0,4.72
2021-01,16XXXX,319762.0,0.06,4.0,4.72
2021-01,18XXXX,14018.0,0.06,4.0,4.72
2021-02,01XXXX,22749197.0,1.52,4.0,4.72
2021-02,02XXXX,28340267.0,1.52,4.0,4.72
2021-02,03XXXX,732507.0,1.52,4.0,4.72
2021-02,04XXXX,200238933.0,1.52,4.0,4.72
2021-02,05XXXX,3205286.0,1.52,4.0,4.72
2021-02,06XXXX,31217403.0,1.52,4.0,4.72
2021-02,07PROU,25178699.0,1.52,4.0,4.72
2021-02,07XXXX,65104507.0,1.52,4.0,4.72
2021-02,08XXXX,7559996.0,1.52,4.0,4.72
2021-02,09XXXX,2672501.0,1.52,4.0,4.72
2021-02,10XXXX,154062.0,1.52,4.0,4.72
2021-02,12XXXX,1240376.0,1.52,4.0,4.72
2021-02,14XXXX,1272326.0,1.52,4.0,4.72
2021-02,15BN03,828607.0,1.52,4.0,4.72
2021-02,15XXXX,1807.0,1.52,4.0,4.72
2021-02,16XXXX,479096.0,1.52,4.0,4.72
2021-02,18XXXX,12671.0,1.52,4.0,4.72
2021-03,01XXXX,33071521.0,1.31,4.0,4.72
2021-03,02XXXX,34063873.0,1.31,4.0,4.72
2021-03,03XXXX,1685080.0,1.31,4.0,4.72
2021-03,04XXXX,254331412.0,1.31,4.0,4.72
2021-03,05XXXX,4069224.0,1.31,4.0,4.72
2021-03,06XXXX,43103186.0,1.31,4.0,4.72
2021-03,07PROU,29342085.0,1.31,4.0,4.72
2021-03,07XXXX,79763306.0,1.31,4.0,4.72
2021-03,08XXXX,17549355.0,1.31,4.0,4.72
2021-03,09XXXX,4273773.0,1.31,4.0,4.72
2021-03,10XXXX,210876.0,1.31,4.0,4.72
2021-03,12XXXX,1754384.0,1.31,4.0,4.72
2021-03,14XXXX,1520592.0,1.31,4.0,4.72
2021-03,15BN03,948337.0,1.31,4.0,4.72
2021-03,15XXXX,3551.0,1.31,4.0,4.72
2021-03,16XXXX,163023.0,1.31,4.0,4.72
2021-03,18XXXX,486.0,1.31,4.0,4.72
2021-04,01XXXX,22456212.0,2.7,4.0,6.61
2021-04,02XXXX,44852831.0,2.7,4.0,6.61
2021-04,03XXXX,1021995.0,2.7,4.0,6.61
2021-04,04XXXX,248338362.0,2.7,4.0,6.61
2021-04,05XXXX,4249208.0,2.7,4.0,6.61
2021-04,06XXXX,54349916.0,2.7,4.0,6.61
2021-04,07PROU,39248725.0,2.7,4.0,6.61
2021-04,07XXXX,104532661.0,2.7,4.0,6.61
2021-04,08XXXX,16842409.0,2.7,4.0,6.61
2021-04,09XXXX,4817990.0,2.7,4.0,6.61
2021-04,10XXXX,206011.0,2.7,4.0,6.61
2021-04,12XXXX,1946698.0,2.7,4.0,6.61
2021-04,14XXXX,1638930.0,2.7,4.0,6.61
2021-04,15BN03,1009202.0,2.7,4.0,6.61
2021-04,15XXXX,3350.0,2.7,4.0,6.61
2021-04,16XXXX,107616.0,2.7,4.0,6.61
2021-05,01XXXX,25576482.0,2.9,4.0,6.61
2021-05,02XXXX,36237921.0,2.9,4.0,6.61
2021-05,03XXXX,577152.0,2.9,4.0,6.61
2021-05,04XXXX,284671525.0,2.9,4.0,6.61
2021-05,05XXXX,4461480.0,2.9,4.0,6.61
2021-05,06XXXX,53559561.0,2.9,4.0,6.61
2021-05,07PROU,41893544.0,2.9,4.0,6.61
2021-05,07XXXX,101822535.0,2.9,4.0,6.61
2021-05,08XXXX,17346199.0,2.9,4.0,6.61
2021-05,09XXXX,6568921.0,2.9,4.0,6.61
2021-05,10XXXX,214807.0,2.9,4.0,6.61
2021-05,12XXXX,2216365.0,2.9,4.0,6.61
2021-05,14XXXX,1578302.0,2.9,4.0,6.61
2021-05,15BN03,985736.0,2.9,4.0,6.61
2021-05,15XXXX,2904.0,2.9,4.0,6.61
2021-05,16XXXX,102985.0,2.9,4.0,6.61
2021-06,01XXXX,34613380.0,2.41,4.0,6.61
2021-06,02XXXX,36751474.0,2.41,4.0,6.61
2021-06,03XXXX,853115.0,2.41,4.0,6.61
2021-06,04XXXX,305817637.0,2.41,4.0,6.61
2021-06,05XXXX,3432913.0,2.41,4.0,6.61
2021-06,06XXXX,53474917.0,2.41,4.0,6.61
2021-06,07PROU,45799338.0,2.41,4.0,6.61
2021-06,07XXXX,99933833.0,2.41,4.0,6.61
2021-06,08XXXX,18066228.0,2.41,4.0,6.61
2021-06,09XXXX,6237084.0,2.41,4.0,6.61
2021-06,10XXXX,213640.0,2.41,4.0,6.61
2021-06,12XXXX,2308684.0,2.41,4.0,6.61
2021-06,14XXXX,1538777.0,2.41,4.0,6.61
2021-06,15BN03,941444.0,2.41,4.0,6.61
2021-06,15XXXX,2949.0,2.41,4.0,6.61
2021-06,16XXXX,229511.0,2.41,4.0,6.61
2021-07,01XXXX,32223514.0,2.62,4.0,-6.17
2021-07,02XXXX,31241957.0,2.62,4.0,-6.17
2021-07,03XXXX,761645.0,2.62,4.0,-6.17
2021-07,04XXXX,269822592.0,2.62,4.0,-6.17
2021-07,05XXXX,4259415.0,2.62,4.0,-6.17
2021-07,06XXXX,47778923.0,2.62,4.0,-6.17
2021-07,07PROU,47601211.0,2.62,4.0,-6.17
2021-07,07XXXX,99419685.0,2.62,4.0,-6.17
2021-07,08XXXX,20286717.0,2.62,4.0,-6.17
2021-07,09XXXX,5753644.0,2.62,4.0,-6.17
2021-07,10XXXX,206878.0,2.62,4.0,-6.17
2021-07,12XXXX,2389132.0,2.62,4.0,-6.17
2021-07,14XXXX,1647959.0,2.62,4.0,-6.17
2021-07,15BN03,858121.0,2.62,4.0,-6.17
2021-07,15XXXX,2928.0,2.62,4.0,-6.17
2021-07,16XXXX,237749.0,2.62,4.0,-6.17
2021-08,01XXXX,37716387.0,2.82,4.0,-6.17
2021-08,02XXXX,32349415.0,2.82,4.0,-6.17
2021-08,03XXXX,794594.0,2.82,4.0,-6.17
2021-08,04XXXX,319530238.0,2.82,4.0,-6.17
2021-08,05XXXX,4949509.0,2.82,4.0,-6.17
2021-08,06XXXX,43652388.0,2.82,4.0,-6.17
2021-08,07PROU,45990427.0,2.82,4.0,-6.17
2021-08,07XXXX,96324484.0,2.82,4.0,-6.17
2021-08,08XXXX,12338047.0,2.82,4.0,-6.17
2021-08,09XXXX,5191593.0,2.82,4.0,-6.17
2021-08,10XXXX,241045.0,2.82,4.0,-6.17
2021-08,12XXXX,2084896.0,2.82,4.0,-6.17
2021-08,14XXXX,1426928.0,2.82,4.0,-6.17
2021-08,15BN03,682872.0,2.82,4.0,-6.17
2021-08,15XXXX,1275.0,2.82,4.0,-6.17
2021-08,16XXXX,490118.0,2.82,4.0,-6.17
2021-09,01XXXX,45008609.0,1.88,4.0,-6.17
2021-09,02XXXX,31377668.0,1.88,4.0,-6.17
2021-09,03XXXX,726795.0,1.88,4.0,-6.17
2021-09,04XXXX,312665975.0,1.88,4.0,-6.17
2021-09,05XXXX,4826381.0,1.88,4.0,-6.17
2021-09,06XXXX,43985528.0,1.88,4.0,-6.17
2021-09,07PROU,37894474.0,1.88,4.0,-6.17
2021-09,07XXXX,82092990.0,1.88,4.0,-6.17
2021-09,08XXXX,13457112.0,1.88,4.0,-6.17
2021-09,09XXXX,4015018.0,1.88,4.0,-6.17
2021-09,10XXXX,308972.0,1.88,4.0,-6.17
2021-09,12XXXX,1651904.0,1.88,4.0,-6.17
2021-09,14XXXX,1193668.0,1.88,4.0,-6.17
2021-09,15BN03,459735.0,1.88,4.0,-6.17
2021-09,15XXXX,1786.0,1.88,4.0,-6.17
2021-09,16XXXX,364768.0,1.88,4.0,-6.17
2021-10,01XXXX,35724994.0,1.67,4.0,5.22
2021-10,02XXXX,33356528.0,1.67,4.0,5.22
2021-10,03XXXX,863711.0,1.67,4.0,5.22
2021-10,04XXXX,281369047.0,1.67,4.0,5.22
2021-10,05XXXX,4212099.0,1.67,4.0,5.22
2021-10,06XXXX,41442793.0,1.67,4.0,5.22
2021-10,07PROU,31984999.0,1.67,4.0,5.22
2021-10,07XXXX,66782732.0,1.67,4.0,5.22
2021-10,08XXXX,13276848.0,1.67,4.0,5.22
2021-10,09XXXX,3542684.0,1.67,4.0,5.22
2021-10,10XXXX,196111.0,1.67,4.0,5.22
2021-10,12XXXX,1870636.0,1.67,4.0,5.22
2021-10,14XXXX,1701843.0,1.67,4.0,5.22
2021-10,15BN03,468533.0,1.67,4.0,5.22
2021-10,15XXXX,2060.0,1.67,4.0,5.22
2021-10,16XXXX,720070.0,1.67,4.0,5.22
2021-10,18XXXX,1.0,1.67,4.0,5.22
2021-11,01XXXX,21868062.0,1.84,4.0,5.22
2021-11,02XXXX,33971543.0,1.84,4.0,5.22
2021-11,03XXXX,1165032.0,1.84,4.0,5.22
2021-11,04XXXX,300888913.0,1.84,4.0,5.22
2021-11,05XXXX,4379987.0,1.84,4.0,5.22
2021-11,06XXXX,34523056.0,1.84,4.0,5.22
2021-11,07PROU,34369206.0,1.84,4.0,5.22
2021-11,07XXXX,70834031.0,1.84,4.0,5.22
2021-11,08XXXX,12216099.0,1.84,4.0,5.22
2021-11,09XXXX,3158927.0,1.84,4.0,5.22
2021-11,10XXXX,189642.0,1.84,4.0,5.22
2021-11,12XXXX,1910620.0,1.84,4.0,5.22
2021-11,14XXXX,1904348.0,1.84,4.0,5.22
2021-11,15BN03,550227.0,1.84,4.0,5.22
2021-11,15XXXX,2715.0,1.84,4.0,5.22
2021-11,16XXXX,1000970.0,1.84,4.0,5.22
2021-12,01XXXX,28225337.0,1.81,4.0,5.22
2021-12,02XXXX,42430141.0,1.81,4.0,5.22
2021-12,03XXXX,1882910.0,1.81,4.0,5.22
2021-12,04XXXX,297157929.0,1.81,4.0,5.22
2021-12,05XXXX,4269194.0,1.81,4.0,5.22
2021-12,06XXXX,32793683.0,1.81,4.0,5.22
2021-12,07PROU,34864242.0,1.81,4.0,5.22
2021-12,07XXXX,70098893.0,1.81,4.0,5.22
2021-12,08XXXX,12326461.0,1.81,4.0,5.22
2021-12,09XXXX,2927127.0,1.81,4.0,5.22
2021-12,10XXXX,244744.0,1.81,4.0,5.22
2021-12,12XXXX,1658692.0,1.81,4.0,5.22
2021-12,14XXXX,1277476.0,1.81,4.0,5.22
2021-12,15BN03,610263.0,1.81,4.0,5.22
2021-12,15XXXX,2573.0,1.81,4.0,5.22
2021-12,16XXXX,536752.0,1.81,4.0,5.22
2022-01,01XXXX,32195614.0,1.94,4.0,5.05
2022-01,02XXXX,14694066.0,1.94,4.0,5.05
2022-01,03XXXX,141028.0,1.94,4.0,5.05
2022-01,04XXXX,276881577.0,1.94,4.0,5.05
2022-01,05XXXX,3123826.0,1.94,4.0,5.05
2022-01,06XXXX,24083808.0,1.94,4.0,5.05
2022-01,07PROU,34802671.0,1.94,4.0,5.05
2022-01,07XXXX,76095809.0,1.94,4.0,5.05
2022-01,08XXXX,10790747.0,1.94,4.0,5.05
2022-01,09XXXX,3601167.0,1.94,4.0,5.05
2022-01,10XXXX,238460.0,1.94,4.0,5.05
2022-01,12XXXX,1811096.0,1.94,4.0,5.05
2022-01,14XXXX,1189908.0,1.94,4.0,5.05
2022-01,15BN03,747954.0,1.94,4.0,5.05
2022-01,15XXXX,2631.0,1.94,4.0,5.05
2022-01,16XXXX,313121.0,1.94,4.0,5.05
2022-02,01XXXX,15575185.0,1.42,4.0,5.05
2022-02,02XXXX,29545393.0,1.42,4.0,5.05
2022-02,03XXXX,611173.0,1.42,4.0,5.05
2022-02,04XXXX,183039651.0,1.42,4.0,5.05
2022-02,05XXXX,2801590.0,1.42,4.0,5.05
2022-02,06XXXX,21553357.0,1.42,4.0,5.05
2022-02,07PROU,31666301.0,1.42,4.0,5.05
2022-02,07XXXX,60440185.0,1.42,4.0,5.05
2022-02,08XXXX,10874538.0,1.42,4.0,5.05
2022-02,09XXXX,2335365.0,1.42,4.0,5.05
2022-02,10XXXX,225620.0,1.42,4.0,5.05
2022-02,12XXXX,1920840.0,1.42,4.0,5.05
2022-02,14XXXX,1138336.0,1.42,4.0,5.05
2022-02,15BN03,1680161.0,1.42,4.0,5.05
2022-02,15XXXX,1820.0,1.42,4.0,5.05
2022-02,16XXXX,51268.0,1.42,4.0,5.05
2022-03,01XXXX,24151255.0,2.41,4.0,5.05
2022-03,02XXXX,31013395.0,2.41,4.0,5.05
2022-03,03XXXX,1035300.0,2.41,4.0,5.05
2022-03,04XXXX,250398564.0,2.41,4.0,5.05
2022-03,05XXXX,5410457.0,2.41,4.0,5.05
2022-03,06XXXX,43893571.0,2.41,4.0,5.05
2022-03,07PROU,49175061.0,2.41,4.0,5.05
2022-03,07XXXX,97611542.0,2.41,4.0,5.05
2022-03,08XXXX,15907305.0,2.41,4.0,5.05
